Id,Name,GroupName,Class,Variant,Tonnage,BattleValue,Technology,Cost,Rules,TROId,TRO,RSId,RS,EraIcon,DateIntroduced,EraId,EraStart,ImageUrl,IsFeatured,IsPublished,Release,Type,Role,BFType,BFSize,BFMove,BFTMM,BFArmor,BFStructure,BFThreshold,BFDamageShort,BFDamageShortMin,BFDamageMedium,BFDamageMediumMin,BFDamageLong,BFDamageLongMin,BFDamageExtreme,BFDamageExtemeMin,BFOverheat,BFPointValue,BFAbilities,Skill,FormatedTonnage,Production Era
1913,Locust LCT-6M,,Locust,LCT-6M,20,956,Inner Sphere,4277500,Standard,178,BattleCorps,266,RS:3085u-PP,https://i.ibb.co/4jf2wfz/era05-jihad.png,3071,14,3068,https://i.ibb.co/pJyRVyV/locust-5m-pp.png,False,True,1.0,BattleMech,Striker,BM,1,"36""",0,2,1,0,2,False,2,False,0,False,0,False,0,31,ENE,0,20,jihad
1074,Fireball ALM-10D,,Fireball,ALM-10D,20,957,Inner Sphere,3534820,Standard,436,TR:CI,257,RS:3085u-ONN,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/p0KNM8N/fireball-3055u.png,False,True,1.0,BattleMech,Striker,BM,1,"28""",0,2,1,0,2,False,2,False,0,False,0,False,0,26,ENE,0,20,jihad
2534,Piranha 4,,Piranha,4,20,1063,Clan,2758140,Standard,436,TR:CI,257,RS:3085u-ONN,https://i.ibb.co/4jf2wfz/era05-jihad.png,3072,14,3068,https://i.ibb.co/bdG1GbP/piranha-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"18""",0,2,1,0,3,False,2,False,0,False,0,False,0,23,CASE,0,20,jihad
2537,Piranha 3,,Piranha,3,20,1142,Clan,2844240,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/4jf2wfz/era05-jihad.png,3068,14,3068,https://i.ibb.co/bdG1GbP/piranha-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"18""",0,2,1,0,5,False,2,False,0,False,0,False,0,28,"ENE,LPRB,RCN",0,20,jihad
837,Dasher (Fire Moth) (Aletha),,Dasher (Fire Moth),(Aletha),20,1388,Clan,4178425,Standard,193,JTP:Dieron,193,JTP:Dieron,https://i.ibb.co/4jf2wfz/era05-jihad.png,3068,14,3068,https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"26""",0,1,1,0,3,False,3,False,1,False,0,False,0,31,"ECM,ENE,OMNI",0,20,jihad
843,Dasher (Fire Moth) F,,Dasher (Fire Moth),F,20,1461,Clan,4298650,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/4jf2wfz/era05-jihad.png,3070,14,3068,https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"26""",0,1,1,0,3,False,3,False,0,False,0,False,0,31,"CASE,OMNI,PRB,RCN",0,20,jihad
4791,Pathfinder PFF-2T,,Pathfinder,PFF-2T,25,0,Primitive,1961250,Advanced,278,XTR:RetroTech,192,None,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/wLLjkgZ/pathfinder-xtr.png,False,True,1.0,BattleMech,None,,0,,0,0,0,0,0,False,0,False,0,False,0,False,0,0,,0,25,jihad
4790,Pathfinder PFF-2,,Pathfinder,PFF-2,25,452,Primitive,1998750,Advanced,278,XTR:RetroTech,278,XTR:RetroTech,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/wLLjkgZ/pathfinder-xtr.png,True,True,1.0,BattleMech,Scout,BM,1,"12""",0,2,2,0,1,False,1,False,0,False,0,False,0,16,"ENE,PRB,RCN",0,25,jihad
7461,Commando COM-1AK,,Commando,COM-1AK,25,533,Primitive,1709688,Advanced,429,TtS:Kaumberg,429,TtS:Kaumberg,https://i.ibb.co/4jf2wfz/era05-jihad.png,3072,14,3068,https://i.ibb.co/NnMW0g6/commando-prim.png,False,True,1.0,BattleMech,Scout,BM,1,"10""",0,3,2,0,2,False,1,False,0,False,0,False,0,16,ENE,0,25,jihad
1658,Jackrabbit JKR-9W,,Jackrabbit,JKR-9W,25,549,Inner Sphere,2048750,Standard,463,TR:J,534,RS:J,https://i.ibb.co/4jf2wfz/era05-jihad.png,3074,14,3068,https://i.ibb.co/c205Pfx/jackrabbit-3075.png,False,True,1.0,BattleMech,Striker,BM,1,"12""",0,2,2,0,2,False,2,False,0,False,0,False,0,17,,0,25,jihad
671,Commando COM-2Dr,,Commando,COM-2Dr,25,563,Inner Sphere,1963750,Standard,202,TR:3085,257,RS:3085u-ONN,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""",0,2,2,0,2,False,2,False,0,True,0,False,0,18,"CASE,IF0*",0,25,jihad
675,Commando COM-7B,,Commando,COM-7B,25,602,Inner Sphere,2776250,Standard,231,TR:3050U,200,RS:3050Uu-I,https://i.ibb.co/4jf2wfz/era05-jihad.png,3068,14,3068,https://i.ibb.co/tcxdcYf/commando-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""/8""j",0,2,1,0,3,False,2,False,0,False,0,False,0,18,"CASE,JMPW1,SRM1/1",0,25,jihad
2195,Mjolnir MLR-BX,,Mjolnir,MLR-BX,25,612,Inner Sphere,3792500,Advanced,514,TR:DA,535,RS:DA,https://i.ibb.co/4jf2wfz/era05-jihad.png,3078,14,3068,https://i.ibb.co/hRC1Y6M/mjolnir-3085.png,False,True,1.0,BattleMech,Striker,BM,1,"12""j",0,3,1,0,2,False,2,False,0,False,0,False,0,21,"MEL,SRM1/1,TSM",0,25,jihad
938,Eagle EGL-3M,,Eagle,EGL-3M,25,645,Inner Sphere,3019167,Advanced,229,TR:3060,222,RS:3060u,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/gmJf0p7/eagle-3060.png,False,True,1.0,BattleMech,Brawler,BM,1,"10""j",0,3,1,0,2,False,2,False,1,False,0,False,0,20,ENE,0,25,jihad
2194,Mjolnir MLR-B2,,Mjolnir,MLR-B2,25,670,Inner Sphere,2600313,Advanced,514,TR:DA,535,RS:DA,https://i.ibb.co/4jf2wfz/era05-jihad.png,3077,14,3068,https://i.ibb.co/hRC1Y6M/mjolnir-3085.png,True,True,1.0,BattleMech,Scout,BM,1,"12""j",0,3,2,0,1,False,1,False,0,False,0,False,0,18,"ENE,MEL,TSM",0,25,jihad
5653,Brigand LDT-X3,,Brigand,LDT-X3,25,695,Inner Sphere,3273750,Standard,246,TR:3067,367,RS:3067u,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/TR6710f/brigand-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"12""j",0,2,1,0,2,False,1,False,1,False,0,False,0,15,ENE,0,25,jihad
831,Dart DRT-6T,,Dart,DRT-6T,25,703,Inner Sphere,3344063,Standard,436,TR:CI,257,RS:3085u-ONN,https://i.ibb.co/4jf2wfz/era05-jihad.png,3077,14,3068,https://i.ibb.co/kyRc6fm/dart-3055u.png,False,True,1.0,BattleMech,Scout,BM,1,"18""",0,3,1,0,1,False,1,False,1,False,0,False,0,21,ENE,0,25,jihad
7313,Brigand LDT-XPR1,,Brigand,LDT-XPR1,25,723,Inner Sphere,3276250,Experimental,412,HTP:Tortuga,412,HTP:Tortuga,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/TR6710f/brigand-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"12""j",0,3,1,0,2,False,2,False,0,False,0,False,0,19,,0,25,jihad
7316,Brigand LDT-XPR4,,Brigand,LDT-XPR4,25,739,Inner Sphere,3427500,Standard,412,HTP:Tortuga,412,HTP:Tortuga,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/TR6710f/brigand-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"12""j",0,3,1,0,2,False,2,False,0,False,0,False,0,19,ENE,0,25,jihad
7317,Brigand LDT-XPR5,,Brigand,LDT-XPR5,25,743,Inner Sphere,3846667,Experimental,412,HTP:Tortuga,412,HTP:Tortuga,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/TR6710f/brigand-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"10""/16""j",0,3,1,0,2,False,2,False,0,False,0,False,0,24,"ENE,JMPS1",0,25,jihad
7315,Brigand LDT-XPR3,,Brigand,LDT-XPR3,25,752,Inner Sphere,3255000,Experimental,412,HTP:Tortuga,412,HTP:Tortuga,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/TR6710f/brigand-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"12""j",0,3,1,0,2,False,2,False,0,False,0,False,0,20,"ENE,MEL",0,25,jihad
1919,Locust IIC 6,,Locust IIC,6,25,776,Clan,2092917,Standard,199,TR:PP,266,RS:3085u-PP,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/8zhQ7hD/locust-iic-3085.png,False,True,1.0,BattleMech,Scout,BM,1,"16""",0,3,2,0,3,False,1,False,0,False,0,False,0,24,CASE,0,25,jihad
5638,Cephalus B,,Cephalus,B,25,785,Mixed,20793490,Experimental,279,WoR,366,WoRS,https://i.ibb.co/4jf2wfz/era05-jihad.png,3072,14,3068,https://i.ibb.co/NSMq1gL/cephalus-wor.png,False,True,1.1,BattleMech,Scout,BM,1,"20""",0,3,1,0,0,True,0,False,0,False,0,False,0,29,"CASE,CR,ECM,LTAG,MHQ1,MTAS1,NOVA,OMNI,PRB,RCN,STL",0,25,jihad
3929,Cephalus A,,Cephalus,A,25,809,Mixed,20954427,Experimental,279,WoR,366,WoRS,https://i.ibb.co/4jf2wfz/era05-jihad.png,3072,14,3068,https://i.ibb.co/NSMq1gL/cephalus-wor.png,False,True,1.1,BattleMech,Scout,BM,1,"20""/14""j",0,3,1,0,0,False,0,False,0,False,0,False,0,30,"AMS,CR,ECM,ENE,JMPW1,MHQ1,NOVA,OMNI,PRB,RCN,STL,TAG",0,25,jihad
1833,Koshi (Mist Lynx) G,,Koshi (Mist Lynx),G,25,834,Clan,4459635,Standard,436,TR:CI,437,RS:CI,https://i.ibb.co/4jf2wfz/era05-jihad.png,3068,14,3068,https://i.ibb.co/9vCM3CW/koshi-mist-lynx-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"14""/12""j",0,2,1,0,5,False,2,False,0,False,0,False,0,28,"CASE,OMNI,PRB,RCN,JMPW1",0,25,jihad
6979,Duan Gung (Vaughn),,Duan Gung,(Vaughn),25,851,Inner Sphere,3407083,Standard,400,BD:YZ,400,BD:YZ,https://i.ibb.co/4jf2wfz/era05-jihad.png,3068,14,3068,https://i.ibb.co/GPP8M82/duan-gung-3060.png,True,True,1.0,BattleMech,Missile Boat,BM,1,"14""/12""j",0,3,1,0,2,False,2,False,1,False,0,False,0,27,"IF1,JMPW1",0,25,jihad
2654,Raptor RTX1-OG,,Raptor,RTX1-OG,25,857,Inner Sphere,4145964,Standard,436,TR:CI,254,RS:3058Uu-I,https://i.ibb.co/4jf2wfz/era05-jihad.png,3070,14,3068,https://i.ibb.co/crtFHGB/raptor-3058u.png,False,True,1.0,BattleMech,Striker,BM,1,"14""",0,2,1,0,3,False,2,False,0,False,0,False,0,22,"ENE,OMNI",0,25,jihad
1603,Icestorm 2,,Icestorm,2,25,868,Clan,4590000,Advanced,229,TR:3060,222,RS:3060u,https://i.ibb.co/4jf2wfz/era05-jihad.png,3068,14,3068,https://i.ibb.co/wLLWmM2/icestorm-3060.png,False,True,1.0,BattleMech,Striker,BM,1,"24""",0,2,1,0,3,False,3,False,0,False,0,False,0,32,"ENE,LTAG",0,25,jihad
5642,Cephalus U,,Cephalus,U,25,878,Mixed,20891927,Experimental,279,WoR,366,WoRS,https://i.ibb.co/4jf2wfz/era05-jihad.png,3072,14,3068,https://i.ibb.co/NSMq1gL/cephalus-wor.png,False,True,1.1,BattleMech,Scout,BM,1,"20""/14""s",0,3,1,0,0,False,0,False,0,False,0,False,0,26,"CASE,CR,ECM,MHQ1,NOVA,OMNI,PRB,RCN,STL,SUBW1,TOR0*/0*/0*,UMU",0,25,jihad
934,Duan Gung D9-G10,,Duan Gung,D9-G10,25,886,Inner Sphere,3796146,Standard,229,TR:3060,222,RS:3060u,https://i.ibb.co/4jf2wfz/era05-jihad.png,3070,14,3068,https://i.ibb.co/GPP8M82/duan-gung-3060.png,False,True,1.0,BattleMech,Striker,BM,1,"14""/12""j",0,2,1,0,2,False,2,False,1,False,0,False,0,26,"ECM,ENE,JMPW1,STL",0,25,jihad
2215,Mongoose MON-86,,Mongoose,MON-86,25,887,Inner Sphere,4214375,Standard,202,TR:3085,257,RS:3085u-ONN,https://i.ibb.co/4jf2wfz/era05-jihad.png,3078,14,3068,https://i.ibb.co/WvKsqBs/mongoose-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"18""",0,3,1,0,2,False,2,False,1,False,0,False,0,29,"ENE,PRB,RCN",0,25,jihad
2214,Mongoose MON-76,,Mongoose,MON-76,25,894,Inner Sphere,3879479,Standard,231,TR:3050U,194,RS:3050Uu-C,https://i.ibb.co/4jf2wfz/era05-jihad.png,3077,14,3068,https://i.ibb.co/WvKsqBs/mongoose-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"20""",0,3,1,0,3,False,2,False,0,False,0,False,0,32,"ECM,ENE",0,25,jihad
2656,Raptor RTX1-OU,,Raptor,RTX1-OU,25,914,Inner Sphere,4540885,Experimental,436,TR:CI,257,RS:3085u-ONN,https://i.ibb.co/4jf2wfz/era05-jihad.png,3077,14,3068,https://i.ibb.co/crtFHGB/raptor-3058u.png,False,True,1.0,BattleMech,Striker,BM,1,"14""/14""s",0,2,1,0,2,False,2,False,0,False,0,False,0,24,"OMNI,TOR1/1/-,UMU",0,25,jihad
7314,Brigand LDT-XPR2,,Brigand,LDT-XPR2,25,956,Inner Sphere,4080000,Experimental,412,HTP:Tortuga,412,HTP:Tortuga,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/TR6710f/brigand-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"12""j",0,3,1,0,3,False,3,False,0,False,0,False,0,26,"AECM,ENE",0,25,jihad
5643,Koshi (Mist Lynx) Z,,Koshi (Mist Lynx),Z,25,970,Clan,6704167,Experimental,436,TR:CI,366,WoRS,https://i.ibb.co/4jf2wfz/era05-jihad.png,3072,14,3068,https://i.ibb.co/9vCM3CW/koshi-mist-lynx-rg.png,False,True,1.0,BattleMech,Striker,BM,1,"12""/10""j",0,3,1,0,2,False,2,False,1,False,0,False,0,28,"CASE,ECM,IATM2/1/1,MHQ1,NOVA,OMNI,PRB,RCN",0,25,jihad
1920,Locust IIC 7,,Locust IIC,7,25,980,Clan,2159792,Standard,202,TR:3085,266,RS:3085u-PP,https://i.ibb.co/4jf2wfz/era05-jihad.png,3076,14,3068,https://i.ibb.co/8zhQ7hD/locust-iic-3085.png,True,True,1.0,BattleMech,Striker,BM,1,"16""",0,3,2,0,3,False,3,False,0,False,0,False,0,32,CASE,0,25,jihad
315,Bear Cub 2,,Bear Cub,2,25,988,Clan,3520729,Standard,189,TR:3075,396,RS:3075u-CE,https://i.ibb.co/4jf2wfz/era05-jihad.png,3070,14,3068,https://i.ibb.co/S09wbHf/bear-cub-3075.png,False,True,1.0,BattleMech,Striker,BM,1,"16""",0,2,1,0,3,False,3,False,0,False,0,False,1,28,CASE,0,25,jihad
62,Arbalest  ,,Arbalest, ,25,1029,Clan,2515417,Standard,514,TR:DA,535,RS:DA,https://i.ibb.co/4jf2wfz/era05-jihad.png,3077,14,3068,https://i.ibb.co/89B7WZX/arbalest-3085.png,True,True,1.0,BattleMech,Missile Boat,BM,1,"10""",0,2,2,0,3,False,3,False,2,False,0,False,0,26,"CASE,ECM,IF1,LRM1/1/1",0,25,jihad
723,Crimson Hawk 3,,Crimson Hawk,3,25,1029,Clan,3377917,Standard,514,TR:DA,535,RS:DA,https://i.ibb.co/4jf2wfz/era05-jihad.png,3075,14,3068,https://i.ibb.co/5Rg2Fcj/crimson-hawk-3075.png,False,True,1.0,BattleMech,Brawler,BM,1,"10""/12""j",0,3,1,0,2,False,2,False,1,False,0,False,0,20,ENE,0,25,jihad
5654,Brigand LDT-X4,,Brigand,LDT-X4,25,1038,Inner Sphere,3498750,Standard,246,TR:3067,367,RS:3067u,https://i.ibb.co/4jf2wfz/era05-jihad.png,3078,14,3068,https://i.ibb.co/TR6710f/brigand-3067.png,False,True,1.2,BattleMech,Striker,BM,1,"12""j",0,3,1,0,2,False,2,False,1,False,0,False,0,21,"ENE,TSM",0,25,jihad
3930,Cephalus Prime,,Cephalus,Prime,25,1038,Mixed,21180990,Experimental,279,WoR,366,WoRS,https://i.ibb.co/4jf2wfz/era05-jihad.png,3072,14,3068,https://i.ibb.co/NSMq1gL/cephalus-wor.png,False,True,1.1,BattleMech,Scout,BM,1,"18""",0,4,1,0,0,False,0,False,0,False,0,False,0,29,"AMS,CR,ECM,ENE,LTAG,MHQ1,NOVA,OMNI,PRB,RCN,STL",0,25,jihad
314,Bear Cub  ,,Bear Cub, ,25,1052,Clan,3486979,Standard,189,TR:3075,396,RS:3075u-CE,https://i.ibb.co/4jf2wfz/era05-jihad.png,3068,14,3068,https://i.ibb.co/S09wbHf/bear-cub-3075.png,True,True,1.0,BattleMech,Striker,BM,1,"16""",0,2,1,0,3,False,3,False,0,True,0,False,0,28,"CASE,IF0*",0,25,jihad
1839,Koto KTO-4A,,Koto,KTO-4A,25,1073,Inner Sphere,3708854,Standard,237,TR:3055U,230,RS:3055Uu,https://i.ibb.co/4jf2wfz/era05-jihad.png,3068,14,3068,https://i.ibb.co/t2Y3MzK/koto-3055u.png,False,True,1.0,BattleMech,Striker,BM,1,"16""",0,3,1,0,2,False,2,False,1,False,0,False,1,27,ENE,0,25,jihad
